Outbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2025-10-08	Q4480769	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2026-04-17	Q2141021	2	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2026-04-21	Q2141021	2	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2026-04-07	Q2141021	2	SEO26FF	Cast Iron (S)	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2025-05-02	Q1073215	2	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-05-18	Q1073215	2	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-05-10	Q1073215	2	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2020-03-12	Q2137920	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2020-03-06	Q2137920	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2020-03-28	Q2137920	13	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2025-08-21	Q4112995	1	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-08-16	Q4112995	1	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-08-23	Q4112995	0	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2024-12-02	Q2032490	1	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2024-12-23	Q2032490	0	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2024-12-08	Q2032490	0	SEO26FF	Non/Fe Casting Metal(Others)	(광양)압연설비1부	열연정비1섹션	Non/Fe Casting Metal(Others)	Non/Fe Casting Metal(Others)
2025-04-29	Q2194211	27	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2025-04-14	Q2194211	27	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2025-04-06	Q2194211	26	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-04-02	Q4693469	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-04-02	Q4693469	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-04-01	Q4693469	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-02-20	Q4677113	8	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-02-27	Q4677113	8	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-02-16	Q4677113	8	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-01-26	Q2098900	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-16	Q2098900	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-12	Q2098900	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-11-23	Q2059083	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-30	Q2059083	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-11-24	Q2059083	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-12-11	Q4013000	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2022-12-16	Q4013000	4	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2022-12-03	Q4013000	3	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2026-02-23	Q2097972	17	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2026-02-10	Q2097972	17	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2026-02-28	Q2097972	16	SEO26FF	Machinery Common	(광양)압연설비1부	열연정비1섹션	Machinery Common	Machinery Common
2025-04-11	Q2060462	2	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-04-10	Q2060462	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-04-27	Q2060462	1	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2018-04-19	QS418165	1	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Machining Part	QS Machining(Special)
2018-04-01	QS418165	1	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Machining Part	QS Machining(Special)
2018-04-27	QS418165	0	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Machining Part	QS Machining(Special)
2025-01-19	Q2126080	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-05	Q2126080	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-26	Q2126080	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-06-20	Q1018930	1	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
2026-06-07	Q1018930	0	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
2026-06-20	Q1018930	0	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Ball & Roller BRG
2026-03-24	Q4675700	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-03-25	Q4675700	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-03-06	Q4675700	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-15	Q4535900	3	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비2섹션	Cast Iron (L)	Cast Iron (L)
2024-09-04	Q4535900	3	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비2섹션	Cast Iron (L)	Cast Iron (L)
2024-09-08	Q4535900	2	SEO26FF	Cast Iron (L)	(광양)압연설비1부	열연정비2섹션	Cast Iron (L)	Cast Iron (L)
2025-06-14	Q2200004	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-06-13	Q2200004	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-06-06	Q2200004	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-08-11	Q4559600	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-08-19	Q4559600	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-08-04	Q4559600	11	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-09-27	Q4239083	1	SEO26FF	Instrument Parts	(광양)압연설비1부	열연정비1섹션	Instrument Parts	Instrument Parts
2025-09-14	Q4239083	1	SEO26FF	Instrument Parts	(광양)압연설비1부	열연정비1섹션	Instrument Parts	Instrument Parts
2025-09-18	Q4239083	1	SEO26FF	Instrument Parts	(광양)압연설비1부	열연정비1섹션	Instrument Parts	Instrument Parts
2022-08-20	Q4576624	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2022-08-11	Q4576624	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2022-08-19	Q4576624	5	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2025-10-21	Q1072616	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-10-15	Q1072616	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-10-25	Q1072616	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2020-12-14	Q2028134	1	SEO26FF	Roller(L)	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Roller(L)
2020-12-13	Q2028134	0	SEO26FF	Roller(L)	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Roller(L)
2020-12-18	Q2028134	0	SEO26FF	Roller(L)	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Roller(L)
2025-07-08	Q2141016	2	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-07-12	Q2141016	2	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-07-12	Q2141016	1	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2026-04-02	Q4047391	1	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2026-04-20	Q4047391	1	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2026-04-29	Q4047391	0	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2025-08-28	Q2068400	1	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-08-08	Q2068400	1	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-08-01	Q2068400	1	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Packing & Seal	Packing & Seal
2025-05-14	Q4192133	2	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-05-23	Q4192133	1	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-05-02	Q4192133	1	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-11-05	Q2228118	1	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-11-24	Q2228118	0	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-11-12	Q2228118	0	SEO26FF	Roller(S)	(광양)압연설비1부	열연정비2섹션	Roll Bearing	Roller(S)
2025-10-30	Q4515206	3	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-10-22	Q4515206	3	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-10-05	Q4515206	2	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2020-11-23	Q2184712	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-11-02	Q2184712	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-11-10	Q2184712	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-19	Q4576623	27	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-12-31	Q4576623	26	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2024-12-19	Q4576623	26	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2018-10-30	Q4444346	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2018-10-16	Q4444346	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2018-10-21	Q4444346	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2024-09-30	Q4203928	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-10	Q4203928	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-01	Q4203928	0	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-26	Q1077747	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-13	Q1077747	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-09	Q1077747	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-10-01	Q1040058	1	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-05	Q1040058	0	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-17	Q1040058	0	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-10-23	Q4178355	1	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-10-27	Q4178355	0	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2025-10-20	Q4178355	0	SEO26FF	Rotary/Swivel Joint	(광양)압연설비1부	열연정비1섹션	Rotary/Swivel Joint	Rotary/Swivel Joint
2024-01-11	Q2226242	1	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2024-01-28	Q2226242	1	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2024-01-01	Q2226242	0	SEO26FF	Electrical & Electron	(광양)압연설비1부	열연정비1섹션	Electrical & Electron	Electrical & Electron
2025-12-20	Q2082954	15	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-14	Q2082954	15	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-19	Q2082954	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-06	Q4418347	2	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-25	Q4418347	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-12-15	Q4418347	1	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2020-04-30	Q4245876	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2020-04-09	Q4245876	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2020-04-20	Q4245876	8	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2025-04-25	Q1019015	1	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-04-13	Q1019015	0	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-04-30	Q1019015	0	SEO26FF	Ball & Roller BRG	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-11-04	Q4515206	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-11-19	Q4515206	0	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2025-11-12	Q4515206	0	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2022-02-25	Q4080226	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-02-19	Q4080226	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-02-12	Q4080226	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-01-16	Q1049004	11	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2018-01-30	Q1049004	10	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2018-01-07	Q1049004	10	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2025-01-04	Q1010099	1	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2025-01-05	Q1010099	1	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2025-01-19	Q1010099	0	SEO26FF	Fitting	(광양)압연설비1부	열연정비1섹션	Fitting	Fitting
2024-11-22	Q1034397	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-11-23	Q1034397	1	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-11-04	Q1034397	0	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-05-24	Q2095020	2	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-05-15	Q2095020	1	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-05-18	Q2095020	1	SEO26FF	VMI	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-09-10	Q1039948	25	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-09-27	Q1039948	25	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-09-03	Q1039948	25	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비1섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-05-15	Q1080083	3	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
