INbound Date	Qcode	수량	Dept Code	Item Type	부서명	섹션명	Leaf Class	Category
2023-03-16	Q4625646	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Control Valve (Ready)
2025-01-08	Q4576623	10	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2025-01-22	Q4576623	10	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2025-01-18	Q4576623	9	SEO26FF	Anti-abrasion class(H/F)	(광양)압연설비1부	열연정비1섹션	Anti-abrasion class(H/F)	Anti-abrasion class(H/F)
2025-01-17	Q2147980	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-15	Q2147980	7	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-01-28	Q2147980	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-07-16	Q1077786	5	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-07-31	Q1077786	4	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-07-02	Q1077786	4	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-03-06	Q2059081	31	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-03-03	Q2059081	31	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-03-08	Q2059081	30	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-02-14	Q2060154	9	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-02-10	Q2060154	9	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-02-02	Q2060154	9	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-02-21	Q1073865	18	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-02-10	Q1073865	18	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2024-02-05	Q1073865	18	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-11-09	Q4003811	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-11-22	Q4003811	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2018-11-28	Q4003811	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-04-04	Q1078004	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-04-10	Q1078004	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-04-14	Q1078004	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2025-10-14	Q2200464	17	SEO26FF	Rubber Class (General)	(광양)압연설비1부	열연정비2섹션	Rubber Class (General)	Rubber Class (General)
2025-10-16	Q2200464	17	SEO26FF	Rubber Class (General)	(광양)압연설비1부	열연정비2섹션	Rubber Class (General)	Rubber Class (General)
2025-10-05	Q2200464	17	SEO26FF	Rubber Class (General)	(광양)압연설비1부	열연정비2섹션	Rubber Class (General)	Rubber Class (General)
2024-12-27	Q1053400	27	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-12-04	Q1053400	27	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2024-12-14	Q1053400	27	SEO26FF	Non/Fe Casting Metal(Copper)	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-01-30	Q4030002	17	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-01-30	Q4030002	16	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2025-01-22	Q4030002	16	SEO26FF	Hydraulic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2016-12-28	Q4711077	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2016-12-29	Q4711077	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2016-12-20	Q4711077	1	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-03	Q1077476	11	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2026-02-09	Q1077476	10	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2026-02-15	Q1077476	10	SEO26FF	Gear & Gear box	(광양)압연설비1부	열연정비2섹션	Gear & Gear box	Gear & Gear box
2019-11-28	Q1040054	27	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-11-02	Q1040054	27	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2019-11-30	Q1040054	27	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2023-02-18	Q1041363	4	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2023-02-28	Q1041363	3	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2023-02-17	Q1041363	3	SEO26FF	Drive Joint	(광양)압연설비1부	열연정비1섹션	Drive Joint	Drive Joint
2024-10-21	Q2184244	21	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-10-13	Q2184244	21	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-10-07	Q2184244	21	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2019-09-19	Q1031708	1	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2019-09-07	Q1031708	0	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2019-09-02	Q1031708	0	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2024-09-23	Q2184244	14	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-23	Q2184244	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-15	Q2184244	13	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-09-21	Q2233578	32	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-09-28	Q2233578	31	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2024-09-27	Q2233578	31	SEO26FF	Cast Steel (S)	(광양)압연설비1부	열연정비1섹션	Cast Steel (S)	Cast Steel (S)
2022-03-22	Q1073859	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-03-11	Q1073859	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-03-03	Q1073859	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-29	Q2166135	16	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-01-09	Q2166135	15	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-01-05	Q2166135	15	SEO26FF	Hydraulic & Pneumatics	(광양)압연설비1부	열연정비1섹션	Hydraulic Pump	Hydraulic & Pneumatics
2021-09-10	Q1076627	5	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2021-09-07	Q1076627	5	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2021-09-12	Q1076627	4	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Drive Coupling	Drive Coupling
2024-03-24	Q2130291	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2024-03-15	Q2130291	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2024-03-17	Q2130291	2	SEO26FF	일일공급품	(광양)압연설비1부	열연정비2섹션	Electrical & Electron	Electrical & Electron
2018-05-31	Q1053378	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2018-05-19	Q1053378	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2018-05-04	Q1053378	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Non/Fe Casting Metal(Copper)	Non/Fe Casting Metal(Copper)
2025-07-08	Q4008484	10	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비1섹션	Resinoid Class (General)	Resinoid Class (General)
2025-07-23	Q4008484	10	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비1섹션	Resinoid Class (General)	Resinoid Class (General)
2025-07-17	Q4008484	9	SEO26FF	Resinoid Class (General)	(광양)압연설비1부	열연정비1섹션	Resinoid Class (General)	Resinoid Class (General)
2017-01-26	Q1073185	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2017-01-23	Q1073185	1	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2017-01-03	Q1073185	0	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비1섹션	Bolt & Nut	Bolt & Nut
2024-03-30	Q2133117	9	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2024-03-20	Q2133117	9	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2024-03-04	Q2133117	9	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Cast Iron (S)	Cast Iron (S)
2016-11-02	Q1040054	22	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2016-11-07	Q1040054	22	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2016-11-18	Q1040054	22	SEO26FF	자가재	(광양)압연설비1부	열연정비2섹션	Hydraulic Cylinder	Hydraulic Cylinder
2018-12-16	Q4119198	4	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2018-12-02	Q4119198	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2018-12-23	Q4119198	3	SEO26FF	일일공급품	(광양)압연설비1부	열연정비1섹션	Control Valve	Manual Valve
2025-03-10	Q2059081	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-03-06	Q2059081	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-03-08	Q2059081	16	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-03	Q4517465	21	SEO26FF	Wheel	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2025-06-03	Q4517465	20	SEO26FF	Wheel	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2025-06-03	Q4517465	20	SEO26FF	Wheel	(광양)압연설비1부	열연정비1섹션	Wheel	Wheel
2024-10-26	Q4700632	11	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2024-10-02	Q4700632	10	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2024-10-11	Q4700632	10	SEO26FF	Bolt & Nut	(광양)압연설비1부	열연정비2섹션	Bolt & Nut	Bolt & Nut
2020-03-11	Q2024605	3	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2020-03-24	Q2024605	2	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2020-03-10	Q2024605	2	SEO26FF	Pneumatic Cylinder	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Pneumatic Cylinder
2024-05-06	Q2200005	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-05-16	Q2200005	1	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-05-22	Q2200005	1	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-21	Q2095868	23	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-13	Q2095868	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-05-16	Q2095868	22	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-03-28	Q2097306	15	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-03-11	Q2097306	14	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-03-15	Q2097306	14	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2022-11-04	Q4182619	8	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-11-17	Q4182619	8	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-11-26	Q4182619	8	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-19	Q4702505	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-05	Q4702505	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-07	Q4702505	6	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-02-03	Q4559600	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-02-25	Q4559600	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-02-25	Q4559600	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Hydraulic Pump	Hydraulic & Pneumatics
2026-07-14	Q4493662	3	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Wheel	Wheel
2026-07-27	Q4493662	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Wheel	Wheel
2026-07-25	Q4493662	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Wheel	Wheel
2018-04-09	Q2097306	26	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2018-04-23	Q2097306	26	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2018-04-15	Q2097306	25	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Roll Bearing	Ball & Roller BRG
2025-06-06	Q4530897	34	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-16	Q4530897	33	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-06-16	Q4530897	33	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2025-11-17	Q1029602	16	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-11-10	Q1029602	16	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2025-11-17	Q1029602	16	SEO26FF	Drive Coupling	(광양)압연설비1부	열연정비1섹션	Drive Coupling	Drive Coupling
2022-01-25	Q4559686	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-01-10	Q4559686	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-01-23	Q4559686	2	SEO26FF	자가재	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2022-10-01	Q4003811	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-10-02	Q4003811	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2022-10-29	Q4003811	2	SEO26FF	Consignment	(광양)압연설비1부	열연정비2섹션	Machining Part	Machining(General)
2026-01-17	Q2082954	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-14	Q2082954	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2026-01-27	Q2082954	24	SEO26FF	Machining(General)	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-01-16	Q1073859	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-01-25	Q1073859	5	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-01-13	Q1073859	4	SEO26FF	Consignment	(광양)압연설비1부	열연정비1섹션	Machining Part	Machining(General)
2024-12-02	Q4034340	12	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Steel Material	Steel Material
2024-12-10	Q4034340	12	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Steel Material	Steel Material
2024-12-12	Q4034340	12	SEO26FF	VMI	(광양)압연설비1부	열연정비1섹션	Steel Material	Steel Material
2026-04-04	Q4598537	12	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2026-04-22	Q4598537	12	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
2026-04-04	Q4598537	12	SEO26FF	Control Valve (Ready)	(광양)압연설비1부	열연정비2섹션	Control Valve	Control Valve (Ready)
