q,dept,type,typeSrc,grade,target,need,amount,action,reason,signal,status,sigEq,sigKind,stopDate,dueDate,dDays,expect,issues,trend
Q4251042,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4256411,SEO26FF,보험품,master.csv,B,5,1,154755,발주,"비핵심보험[B] μ_LT+SS(Z1.65)=5,상한10→5",yellow,발주임박,,상시,,,,,3,0;0;0;4;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4257701,SEO26FF,계획품,classification_result.csv,S,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.1)→0,gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Q4264097,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4269272,SEO26FF,보험품,classification_result.csv,S,1,0,0,감축,"핵심보험[S] μ_LT+SS(Z2.58)=1,상한0,기준1→1",gray,충분,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4273074,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4278883,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,3,0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0
Q4280135,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4283104,SEO26FF,보험품,classification_result.csv,B,2,1,895839,발주,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한4→2",yellow,발주임박,,상시,,,,,3,0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4295492,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.1)→0,gray,재고충분,EP 집진기 TR,대수리,2026-09-04,2026-05-25,-101,0,1,0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4308842,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4310783,SEO26FF,보험품,classification_result.csv,S,2,0,0,유지,"핵심보험[S] μ_LT+SS(Z2.58)=2,상한0,기준1→2",green,여유,FM Crop Shear,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4312812,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4321160,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,FM Main Motor,상시,,,,,1,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4327789,SEO26FF,보험품,classification_result.csv,B,2,1,2100000,발주,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한2→2",yellow,발주임박,,상시,,,,,1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4336678,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한2→1",green,여유,,상시,,,,,1,0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4342710,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4347498,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Spindle 감속기,대수리,2026-09-04,2026-05-16,-110,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4348128,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4349846,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4354776,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4357975,SEO26FF,보험품,master.csv,B,3,2,7604980,발주,"비핵심보험[B] μ_LT+SS(Z1.65)=3,상한10→3",red,즉시발주,,상시,,,,,3,1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Q4383840,SEO26FF,보험품,classification_result.csv,B,2,1,1870000,발주,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한2→2",yellow,발주임박,,상시,,,,,5,0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Q4383841,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,3,0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Q4384099,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4386124,SEO26FF,보험품,classification_result.csv,S,3,1,8923590,발주,"핵심보험[S] μ_LT+SS(Z2.58)=3,상한4,기준1→3",yellow,발주임박,QOC Servo,상시,,,,,1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4390457,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4390712,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4394089,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4398385,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4403031,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,2,0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
Q4410007,SEO26FF,보험품,master.csv,C,3,0,0,감축,"비핵심보험[C] μ_LT+SS(Z1.28)=3,상한6→3",gray,충분,,상시,,,,,2,0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4412119,SEO26FF,보험품,master.csv,A,1,0,0,감축,"핵심보험[A] μ_LT+SS(Z2.05)=1,상한0,기준1→1",gray,충분,FM Roll Alignment,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4412288,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Spindle 감속기,대수리,2026-09-04,2026-04-03,-153,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4412576,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4416013,SEO26FF,보험품,classification_result.csv,A,1,0,0,유지,핵심보험[A] 소요無→기준1,green,여유,FM Spindle 감속기,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4416076,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,3,1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0
Q4416082,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4418347,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4419677,SEO26FF,계획품,master.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Roll Alignment,대수리,2026-09-04,2026-05-01,-125,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4419678,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,2,0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;0;0;0;0
Q4423761,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4435466,SEO26FF,보험품,master.csv,C,4,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=4,상한8→4",green,여유,FM Main Motor,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4439263,SEO26FF,보험품,classification_result.csv,C,1,0,0,유지,"핵심보험[C] μ_LT+SS(Z1.28)=1,상한2,기준1→1",green,여유,QOC Servo,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4439264,SEO26FF,보험품,classification_result.csv,C,1,0,0,유지,"핵심보험[C] μ_LT+SS(Z1.28)=1,상한2,기준1→1",green,여유,QOC Servo,상시,,,,,1,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4439265,SEO26FF,보험품,classification_result.csv,A,2,1,11900000,발주,"핵심보험[A] μ_LT+SS(Z2.05)=2,상한2,기준1→2",yellow,발주임박,QOC Servo,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4439266,SEO26FF,계획품,classification_result.csv,S,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.4)→0,gray,재고충분,QOC Servo,대수리,2026-09-04,2025-10-06,-332,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4439269,SEO26FF,보험품,master.csv,C,1,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=1,상한2→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4439270,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4441695,SEO26FF,보험품,master.csv,S,1,0,0,유지,"핵심보험[S] μ_LT+SS(Z2.58)=1,상한0,기준1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4443501,SEO26FF,보험품,master.csv,C,6,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=6,상한0→6",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4444346,SEO26FF,계획품,master.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4450272,SEO26FF,보험품,classification_result.csv,C,1,0,0,유지,"비핵심보험[C] μ_LT+SS(Z1.28)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4453988,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4459402,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4460076,SEO26FF,보험품,classification_result.csv,A,1,0,0,유지,"핵심보험[A] μ_LT+SS(Z2.05)=1,상한1,기준1→1",green,여유,FM Edge Heater,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4465267,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,5,1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
Q4468493,SEO26FF,계획품,master.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Main Motor,대수리,2026-09-04,2026-05-24,-102,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4468503,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,FM Main Motor,상시,,,,,1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4468504,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고충분,FM Main Motor,대수리,2026-09-04,2026-05-24,-102,0,1,0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4470227,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Main Motor,대수리,2026-09-04,2026-05-27,-99,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4471030,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4471765,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4474243,SEO26FF,보험품,classification_result.csv,C,0,0,0,감축,비핵심보험[C] 소요無→0,gray,재고불요,FM Main Motor,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4480769,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Q4485045,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4485080,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한2→1",green,여유,,상시,,,,,2,0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4485081,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한2→1",green,여유,,상시,,,,,2,0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4485087,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4493662,SEO26FF,보험품,master.csv,B,2,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한2→2",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4497103,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Q4499010,SEO26FF,보험품,classification_result.csv,C,1,0,0,감축,"비핵심보험[C] μ_LT+SS(Z1.28)=1,상한2→1",gray,충분,,상시,,,,,3,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
Q4501966,SEO26FF,보험품,classification_result.csv,A,1,0,0,감축,핵심보험[A] 소요無→기준1,gray,충분,FM Hot Leveller,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4503767,SEO26FF,보험품,master.csv,A,8,0,0,감축,"핵심보험[A] μ_LT+SS(Z2.05)=8,상한15,기준1→8",gray,충분,FM Hot Leveller,상시,,,,,1,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4503770,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4504475,SEO26FF,보험품,master.csv,A,1,0,0,유지,"핵심보험[A] μ_LT+SS(Z2.05)=1,상한1,기준1→1",green,여유,FM Hot Leveller,상시,,,,,1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4504476,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.2)→0,gray,재고충분,FM Roll Alignment,대수리,2026-09-04,2026-05-04,-122,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4504478,SEO26FF,보험품,classification_result.csv,A,2,0,0,유지,"핵심보험[A] μ_LT+SS(Z2.05)=2,상한2,기준1→2",green,여유,FM Roll Alignment,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4515205,SEO26FF,보험품,classification_result.csv,A,36,16,240976,발주,"핵심보험[A] μ_LT+SS(Z2.05)=36,상한36,기준1→36",yellow,발주임박,FM Roll Alignment,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4515206,SEO26FF,계획품,classification_result.csv,A,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Roll Alignment,대수리,2026-09-04,2026-06-10,-85,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4515573,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4517465,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4517801,SEO26FF,보험품,master.csv,B,6,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=6,상한6→6",green,여유,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4521625,SEO26FF,보험품,classification_result.csv,S,1,1,1040000000,발주,핵심보험[S] 소요無→기준1,red,즉시발주,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4524604,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4524949,SEO26FF,보험품,master.csv,B,2,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한2→2",green,여유,,상시,,,,,1,0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4530897,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4531078,SEO26FF,보험품,classification_result.csv,B,2,0,0,감축,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한3→2",gray,충분,FM Main Motor,상시,,,,,3,0;0;0;0;0;1;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
Q4532058,SEO26FF,보험품,master.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=2,상한1→1",green,여유,Stand Main TR,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4535892,SEO26FF,계획품,classification_result.csv,S,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.8)→0,gray,재고충분,FM Roll Alignment,대수리,2026-09-04,2026-02-14,-201,0,3,1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Q4535894,SEO26FF,계획품,classification_result.csv,S,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.8)→0,gray,재고충분,FM Roll Alignment,대수리,2026-09-04,2026-02-14,-201,0,2,0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Q4535900,SEO26FF,계획품,classification_result.csv,S,0,0,0,감축,핵심설비 계획품이나 소요비활발(λ0.3)→0,gray,재고충분,FM Roll Alignment,대수리,2026-09-04,2026-02-28,-187,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4535902,SEO26FF,계획품,classification_result.csv,S,0,0,0,감축,핵심설비 계획품이나 3년무소요→0,gray,재고충분,FM Roll Alignment,대수리,2026-09-04,2026-02-04,-211,0,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4536719,SEO26FF,보험품,classification_result.csv,B,4,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=4,상한0→4",green,여유,,상시,,,,,1,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4537595,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,6,0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;2;0
Q4541491,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,3,0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Q4541492,SEO26FF,보험품,classification_result.csv,B,8,6,5250000,발주,"비핵심보험[B] μ_LT+SS(Z1.65)=8,상한32→8",red,즉시발주,,상시,,,,,3,0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0
Q4543363,SEO26FF,보험품,classification_result.csv,B,0,0,0,감축,비핵심보험[B] 소요無→0,gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Q4546235,SEO26FF,계획품,classification_result.csv,C,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Q4548256,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Q4548258,SEO26FF,계획품,master.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Q4548259,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Q4548260,SEO26FF,보험품,classification_result.csv,B,1,0,0,유지,"비핵심보험[B] μ_LT+SS(Z1.65)=1,상한1→1",green,여유,,상시,,,,,1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Q4551506,SEO26FF,계획품,classification_result.csv,B,0,0,0,감축,계획품 원칙0(비핵심설비→수리일정발주),gray,재고불요,,상시,,,,,0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
